Format Version,1.23,Take Name,C1_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.07.15.306 PM,Capture Start Frame,151597,Total Frames in Take,8018,Total Exported Frames,8018,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
36,0.180000,,,,274.449097,263.363403,85.737770,307.432831,264.968414,86.483337,340.489502,264.291229,87.088684,269.319519,215.250443,85.506752,330.782928,214.217117,86.087265,346.534271,215.779755,86.524338,284.952850,214.123520,85.825592,332.555267,167.659668,85.559883,283.722778,167.298447,85.482056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.185000,,,,274.442688,263.459778,85.821922,307.423279,264.975677,86.488152,340.496887,264.289124,87.084595,269.242096,215.603790,85.716621,330.782532,214.225739,86.088112,346.540924,215.777542,86.522911,285.000793,214.144684,85.990089,332.591370,167.602585,85.592636,283.833618,167.239273,85.409058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.190000,,,,274.448151,263.366791,85.739853,307.388702,265.123444,86.599106,340.491669,264.287323,87.086899,269.266083,215.371185,85.573753,330.779236,214.229080,86.093529,346.543213,215.773636,86.525734,284.911224,213.877396,85.884079,332.563202,167.649185,85.561638,283.731415,167.299881,85.478035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.195000,,,,274.437805,263.460693,85.832726,307.425415,264.976807,86.491478,340.492004,264.295197,87.085426,269.195374,215.593002,85.642059,330.779694,214.231262,86.088722,346.535797,215.783936,86.530571,285.007202,214.133575,85.974144,332.586456,167.603195,85.598129,283.832794,167.225647,85.413269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.200000,,,,274.432770,263.499115,85.861343,307.434052,264.965240,86.479439,340.494324,264.288757,87.086617,269.229767,215.566605,85.691528,330.779541,214.226135,86.088852,346.538239,215.781113,86.532539,285.022858,213.918900,85.817848,332.600067,167.582153,85.593254,283.730957,167.289810,85.482849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.205000,,,,274.455750,263.360291,85.739349,307.432922,264.970886,86.486023,340.492004,264.290009,87.086456,269.253815,215.566589,85.686142,330.781982,214.223816,86.087082,346.540436,215.776428,86.527260,285.030426,213.858261,85.753914,332.596313,167.584641,85.595589,283.708618,167.319702,85.489136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.210000,,,,274.452515,263.346558,85.728165,307.429504,264.973389,86.486160,340.492676,264.290985,87.090012,269.252472,215.568283,85.694611,330.858887,214.181503,86.234711,346.540192,215.776825,86.527603,285.032928,213.867233,85.758163,332.596832,167.583893,85.592812,283.829468,167.243759,85.419373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.215000,,,,274.454376,263.345703,85.732162,307.434143,264.978485,86.485550,340.486816,264.296661,87.089119,269.241516,215.570587,85.691612,330.781677,214.226273,86.096214,346.533630,215.775055,86.528786,285.029785,213.878326,85.773376,332.597260,167.585785,85.593712,283.840485,167.215347,85.405830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.220000,,,,274.434113,263.471832,85.842316,307.425537,264.973236,86.485428,340.490814,264.294098,87.084320,269.230804,215.631836,85.734253,330.803528,214.177292,86.061317,346.537811,215.779739,86.526245,285.018066,214.133408,85.976440,332.598480,167.581497,85.593185,283.841797,167.216034,85.409691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.225000,,,,274.440643,263.508636,85.856323,307.425415,264.970093,86.483948,340.495087,264.284424,87.078781,269.245087,215.568268,85.688774,330.787415,214.208542,86.077278,346.541077,215.772446,86.523094,285.018707,213.923050,85.819778,332.596832,167.576630,85.592621,283.836609,167.214996,85.412155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
