Format Version,1.23,Take Name,C22_F_5,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-09 10.06.40.803 AM,Capture Start Frame,120210,Total Frames in Take,7364,Total Exported Frames,7364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2334,11.670000,327.022125,213.173737,86.274376,261.672455,175.045822,85.190567,248.189056,213.738800,85.269203,255.418274,261.410645,85.424942,264.051392,212.239716,84.740799,311.605927,211.321823,85.492432,320.893005,261.073151,86.772400,288.162201,261.227570,85.752487,313.270020,173.774155,86.489693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,11.675000,327.026733,213.169861,86.275253,261.679749,175.050751,85.185944,248.186157,213.742813,85.274323,255.426788,261.399261,85.417786,263.992279,212.167953,84.761742,311.612610,211.315506,85.486969,320.887085,261.072723,86.775230,288.152283,261.238434,85.758377,313.280762,173.766769,86.487541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,11.680000,327.029846,213.164124,86.270393,261.684296,175.040726,85.187798,248.195908,213.745407,85.269814,255.425217,261.395294,85.417007,264.099915,212.669510,84.866951,311.610748,211.318878,85.487038,320.889618,261.068787,86.775322,288.157806,261.237885,85.754555,313.278290,173.765717,86.487167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,11.685000,327.023071,213.170914,86.272118,261.678284,175.043106,85.186241,248.196823,213.747070,85.267593,255.422379,261.405060,85.422073,264.085754,212.784027,84.908180,311.613068,211.315979,85.490112,320.886902,261.069855,86.771881,288.159393,261.233032,85.753296,313.280640,173.762177,86.485825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,11.690000,327.027313,213.160782,86.271538,261.674744,175.043854,85.181335,248.190796,213.739212,85.272881,255.420593,261.409119,85.424042,264.054443,212.173370,84.780472,311.618134,211.312286,85.490822,320.890656,261.074799,86.767044,288.154388,261.233368,85.759201,313.287262,173.760590,86.478889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,11.695000,327.032104,213.160889,86.267548,261.677246,175.044083,85.183853,248.183289,213.743347,85.276787,255.422943,261.401794,85.415932,264.048553,212.141159,84.710808,311.622223,211.311920,85.482071,320.893524,261.068756,86.765938,288.158783,261.234192,85.754814,313.280548,173.764557,86.483704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,11.700000,327.029419,213.166550,86.271988,261.681091,175.050659,85.186493,248.188370,213.750519,85.268913,255.428696,261.396301,85.412582,264.050659,212.175385,84.722137,311.616211,211.311188,85.486900,320.888367,261.073883,86.772469,288.155914,261.238190,85.757210,313.272430,173.773682,86.489365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,11.705000,327.026794,213.177032,86.278694,261.680542,175.046234,85.186493,248.194809,213.754089,85.271301,255.424149,261.389771,85.409912,264.054108,212.192383,84.729149,311.609680,211.314743,85.490471,320.886047,261.074280,86.773483,288.159515,261.236816,85.754463,313.265656,173.775330,86.498131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,11.710000,327.022614,213.177750,86.289833,261.676910,175.042786,85.181465,248.192352,213.745941,85.267281,255.424774,261.401520,85.417244,264.061310,212.180008,84.728401,311.613434,211.313049,85.490578,320.888458,261.070831,86.778023,288.158569,261.241394,85.756020,313.265717,173.778915,86.497147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,11.715000,327.025696,213.176956,86.289314,261.676392,175.053268,85.187531,248.185532,213.739777,85.275490,255.426529,261.400665,85.412750,264.054504,212.177094,84.723282,311.609802,211.318024,85.492821,320.893219,261.073669,86.770164,288.159058,261.232117,85.756203,313.267273,173.780823,86.499763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,11.720000,327.030975,213.169357,86.277832,261.678619,175.045654,85.188538,248.187866,213.748230,85.272438,255.426620,261.411774,85.420639,264.058472,212.184647,84.728043,311.609802,211.319366,85.491440,320.885834,261.080780,86.776291,288.160522,261.233551,85.757584,313.282288,173.767609,86.492172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,11.725000,327.021667,213.173782,86.283768,261.681213,175.038986,85.184944,248.189896,213.738449,85.272865,255.425598,261.407135,85.419472,264.061432,212.175156,84.719849,311.615295,211.319336,85.493973,320.882874,261.079254,86.778656,288.158630,261.231476,85.757851,313.281799,173.762283,86.485458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,11.730000,327.024628,213.175415,86.294327,261.679138,175.041840,85.190849,248.188919,213.735504,85.273811,255.428314,261.399841,85.419342,264.056854,212.177155,84.725647,311.608093,211.311615,85.495239,320.885345,261.077484,86.777550,288.153870,261.235168,85.756371,313.293579,173.753067,86.483543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,11.735000,327.027191,213.174469,86.288559,261.678192,175.044693,85.184982,248.190552,213.745712,85.272659,255.436035,261.395966,85.412758,264.060974,212.178024,84.726585,311.615997,211.316177,85.491486,320.889709,261.075806,86.767265,288.162994,261.223206,85.749138,313.283051,173.762848,86.486702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,11.740000,327.018951,213.177628,86.292763,261.678314,175.049530,85.186852,248.270844,213.601532,85.329964,255.427414,261.406586,85.414413,264.055084,212.179611,84.725357,311.610382,211.324661,85.489433,320.887878,261.072723,86.772446,288.160583,261.230072,85.755089,313.278320,173.767593,86.498436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,11.745000,327.031433,213.175201,86.278870,261.680420,175.046463,85.191826,248.209915,213.745865,85.272339,255.423660,261.405243,85.414589,264.100342,212.677216,84.875458,311.609039,211.317795,85.484787,320.887054,261.075745,86.777382,288.160400,261.238525,85.755417,313.282990,173.767258,86.488495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,11.750000,327.031372,213.170929,86.269562,261.678406,175.044067,85.189186,248.193283,213.742920,85.266907,255.419998,261.406860,85.423645,264.052765,212.240860,84.740639,311.611328,211.321030,85.488831,320.890198,261.075134,86.771759,288.157013,261.237396,85.759140,313.271515,173.775101,86.494568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,11.755000,327.022705,213.175140,86.285973,261.680908,175.048050,85.184372,248.192719,213.742294,85.268105,255.427475,261.408020,85.414360,264.047028,212.153854,84.712914,311.609924,211.316742,85.496078,320.885864,261.076355,86.772560,288.156799,261.238281,85.760742,313.259827,173.784378,86.503731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,11.760000,327.024414,213.180161,86.278191,261.678345,175.043793,85.178650,248.190521,213.744080,85.275864,255.428406,261.404205,85.420624,264.106903,212.667816,84.863327,311.615417,211.313202,85.487282,320.883820,261.076355,86.774429,288.160614,261.235016,85.756866,313.256439,173.784515,86.499283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,11.765000,327.026520,213.173676,86.270294,261.683960,175.049774,85.183357,248.189240,213.742035,85.273872,255.422150,261.405212,85.418968,264.081818,212.785858,84.908287,311.615967,211.313660,85.486412,320.784576,260.988220,86.796555,288.157867,261.227905,85.755768,313.277954,173.769974,86.490799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,11.770000,327.025970,213.166718,86.287064,261.677368,175.043823,85.181412,248.192123,213.748138,85.268707,255.422089,261.402863,85.419868,264.053772,212.232208,84.745308,311.616608,211.311462,85.489235,320.891693,261.038849,86.762779,288.129486,261.223785,85.775574,313.279572,173.762512,86.486519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,11.775000,327.021790,213.178619,86.292274,261.685425,175.036270,85.190125,248.192871,213.746994,85.269516,255.437134,261.401489,85.414131,264.051788,212.145111,84.706482,311.612061,211.314438,85.493813,320.898132,261.073517,86.764565,288.161835,261.231201,85.756386,313.287720,173.757675,86.481476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,11.780000,327.030670,213.174072,86.281639,261.682159,175.039978,85.180824,248.192535,213.744034,85.270828,255.432602,261.397003,85.413315,264.056885,212.172348,84.723770,311.613739,211.317734,85.488914,320.889618,261.077087,86.776329,288.155060,261.234039,85.754341,313.281586,173.758545,86.487022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,11.785000,327.027344,213.172684,86.277649,261.684021,175.046631,85.192307,248.190765,213.743942,85.272903,255.428879,261.403290,85.418251,264.105164,212.674500,84.870697,311.612946,211.311050,85.486580,320.889801,261.073090,86.775978,288.157257,261.238617,85.758270,313.285980,173.758560,86.486229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,11.790000,327.024963,213.173859,86.269737,261.677124,175.052505,85.186913,248.185776,213.738174,85.273354,255.425308,261.399780,85.419113,264.070709,212.352844,84.757301,311.612946,211.308578,85.482597,320.887726,261.075531,86.773071,288.156036,261.239838,85.759209,313.272125,173.772537,86.492912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,11.795000,327.035034,213.163712,86.275101,261.677032,175.045273,85.190781,248.186584,213.742401,85.278877,255.426102,261.399536,85.414215,264.054749,212.174118,84.716553,311.605225,211.313477,85.486252,320.893677,261.069824,86.770622,288.154663,261.237152,85.754944,313.259399,173.782608,86.498672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,11.800000,327.026672,213.177429,86.273277,261.678223,175.052902,85.188461,248.191406,213.749802,85.273521,255.421249,261.405304,85.422668,264.056519,212.171600,84.720703,311.607361,211.322433,85.491501,320.890259,261.073151,86.775566,288.161346,261.230469,85.753342,313.261078,173.782776,86.496620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,11.805000,327.029480,213.168274,86.277290,261.600067,175.118362,85.247665,248.194443,213.746094,85.269974,255.424057,261.403320,85.420372,264.166931,212.695374,84.904175,311.609406,211.316330,85.494362,320.887573,261.074554,86.773842,288.155243,261.244080,85.760468,313.277344,173.768936,86.490097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,11.810000,327.030731,213.167404,86.271217,261.674988,175.054535,85.188286,248.192215,213.741898,85.269966,255.428345,261.403931,85.417618,264.067261,212.203064,84.728111,311.609741,211.315842,85.493004,320.885071,261.076324,86.772270,288.157684,261.230682,85.752480,313.278809,173.763489,86.481453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,11.815000,327.017731,213.181625,86.290192,261.677521,175.043320,85.186676,248.191193,213.741623,85.269493,255.423752,261.410980,85.418243,264.127472,212.246002,84.706642,311.611481,211.316391,85.489250,320.885864,261.070770,86.773781,288.155975,261.228973,85.757248,313.287964,173.756638,86.483879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,11.820000,327.023834,213.174561,86.292458,261.672638,175.051208,85.181290,248.188797,213.739487,85.268372,255.425003,261.402283,85.419739,264.152130,212.766953,84.853073,311.608704,211.317459,85.488762,320.881836,261.073425,86.777969,288.155731,261.236267,85.758118,313.281769,173.761887,86.485931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,11.825000,327.027161,213.167709,86.270264,261.673492,175.048615,85.188156,248.187607,213.737137,85.276230,255.426346,261.401398,85.412102,264.055756,212.214020,84.725914,311.611572,211.307846,85.488853,320.782043,260.991882,86.794724,288.157013,261.235168,85.756065,313.275879,173.768814,86.492043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,11.830000,327.028015,213.165390,86.268265,261.679413,175.047501,85.179947,248.186249,213.740524,85.271606,255.418091,261.402771,85.419243,264.099701,212.649841,84.850861,311.541260,211.248444,85.522095,320.779572,260.951752,86.777527,288.156494,261.232422,85.756355,313.272675,173.772964,86.491684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,11.835000,327.030396,213.175064,86.267975,261.679108,175.042206,85.185936,248.184814,213.743073,85.272484,255.426727,261.400940,85.417267,264.078766,212.767944,84.906776,311.548431,211.231857,85.513916,320.894135,261.035706,86.753548,288.155945,261.233337,85.753906,313.274963,173.771225,86.495506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,11.840000,327.022278,213.177444,86.276009,261.673492,175.049026,85.187469,248.183899,213.744888,85.277214,255.427277,261.404297,85.414772,264.077515,212.781570,84.910797,311.608337,211.306763,85.479721,320.786316,260.995605,86.796989,288.156952,261.235352,85.757545,313.267426,173.776642,86.491943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,11.845000,327.023804,213.170517,86.271751,261.674866,175.047684,85.187004,248.186890,213.741013,85.275299,255.425476,261.401245,85.414551,264.126251,212.298599,84.711220,311.609375,211.320129,85.490578,320.882568,261.049927,86.766609,288.152863,261.234344,85.748817,313.260162,173.780212,86.497215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,11.850000,327.034302,213.171204,86.269585,261.674530,175.045074,85.189049,248.267212,213.609222,85.333603,255.425003,261.395477,85.414169,264.052856,212.686447,84.904915,311.611847,211.315826,85.495544,320.891052,261.075409,86.769348,288.153351,261.236237,85.757660,313.264679,173.780579,86.497063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,11.855000,327.033081,213.167816,86.274193,261.684570,175.032623,85.183502,248.203552,213.747726,85.271156,255.422440,261.401581,85.418816,264.060822,212.203079,84.731140,311.612885,211.320831,85.493698,320.890137,261.077301,86.771500,288.155273,261.237671,85.757156,313.271332,173.771225,86.490433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,11.860000,327.029510,213.160400,86.271286,261.678253,175.048401,85.184425,248.191437,213.737488,85.267570,255.433472,261.392914,85.408867,264.129242,212.251831,84.710114,311.620697,211.309662,85.484657,320.887421,261.073761,86.773033,288.157776,261.233276,85.756424,313.284210,173.758774,86.482773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,11.865000,327.031464,213.162323,86.264839,261.675140,175.050232,85.184616,248.186493,213.743057,85.268761,255.428619,261.398651,85.414452,264.139679,212.268646,84.709457,311.621582,211.302261,85.481018,320.893799,261.072998,86.768257,288.156464,261.233093,85.752335,313.290283,173.753830,86.477371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,11.870000,327.026947,213.173325,86.270485,261.679718,175.051727,85.184250,248.189301,213.745163,85.276070,255.430969,261.400330,85.411568,264.061432,212.186600,84.726540,311.612183,211.315567,85.491096,320.888519,261.074890,86.773613,288.158478,261.235992,85.754295,313.276703,173.767990,86.485664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,11.875000,327.026520,213.178589,86.273537,261.596252,175.119049,85.240273,248.187683,213.741074,85.272141,255.429947,261.406738,85.414436,264.051025,212.181686,84.725998,311.610291,211.316559,85.487610,320.887299,261.075745,86.771637,288.154022,261.235016,85.757080,313.269745,173.776093,86.491821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,11.880000,327.031372,213.174088,86.272575,261.679688,175.057297,85.190536,248.265610,213.613068,85.327904,255.430283,261.400208,85.414169,264.052002,212.184235,84.730385,311.545715,211.259796,85.523254,320.890991,261.074402,86.770134,288.155884,261.230103,85.755890,313.267609,173.777390,86.494476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,11.885000,327.023743,213.181488,86.278000,261.681152,175.047058,85.184120,248.206589,213.745132,85.273781,255.428406,261.402802,85.416946,264.047760,212.144989,84.779518,311.613220,211.302536,85.489021,320.887787,261.076263,86.773697,288.126770,261.225983,85.775291,313.262085,173.779465,86.498322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,11.890000,327.026978,213.175293,86.272400,261.675629,175.051315,85.187202,248.189896,213.752441,85.263733,255.429779,261.394684,85.413971,264.104736,212.670425,84.868294,311.542023,211.257980,85.522659,320.886444,261.074463,86.769882,288.153259,261.232086,85.755379,313.269104,173.778625,86.495209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,11.895000,327.019287,213.177872,86.272331,261.676147,175.043945,85.192162,248.187256,213.738922,85.269531,255.427658,261.405487,85.414268,264.049011,212.237137,84.740097,311.615540,211.303406,85.481476,320.888184,261.067780,86.773293,288.159271,261.233368,85.754478,313.274109,173.770996,86.491096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,11.900000,327.029358,213.164886,86.270851,261.678375,175.041702,85.187820,248.184998,213.748306,85.269516,255.429352,261.403442,85.411438,264.048187,212.114471,84.763298,311.539886,211.243088,85.522476,320.893616,261.068298,86.766342,288.152283,261.235352,85.758354,313.279022,173.764771,86.484779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,11.905000,327.019806,213.177567,86.295288,261.677673,175.047562,85.185890,248.188324,213.747787,85.270149,255.425217,261.405426,85.416794,264.126282,212.258179,84.716080,311.610229,211.298935,85.483551,320.882568,261.068634,86.775040,288.154358,261.235962,85.758316,313.283722,173.758240,86.485474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,11.910000,327.033020,213.172394,86.274574,261.679840,175.046478,85.184448,248.185837,213.744965,85.271690,255.423935,261.401855,85.414963,264.102722,212.685883,84.877762,311.611969,211.323486,85.492737,320.885468,261.073212,86.777519,288.160889,261.227448,85.750664,313.286835,173.760071,86.484528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,11.915000,327.026886,213.170212,86.275307,261.675842,175.046906,85.186447,248.379333,213.777908,85.349960,255.421753,261.401917,85.415665,264.061157,212.204269,84.726105,311.605530,211.320831,85.494446,320.888855,261.076355,86.773750,288.156281,261.228485,85.753075,313.277466,173.768860,86.489807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,11.920000,327.030212,213.167740,86.271263,261.682190,175.048843,85.186646,248.292877,213.744186,85.248329,255.424881,261.401154,85.415558,264.109436,212.644821,84.850594,311.537170,211.253326,85.524200,320.886902,261.074738,86.773491,288.153748,261.228119,85.751442,313.269928,173.771606,86.496422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,11.925000,327.027740,213.172775,86.270576,261.680359,175.041107,85.184105,248.190125,213.740570,85.272408,255.425934,261.395325,85.412155,264.082916,212.770294,84.904587,311.613190,211.292191,85.481087,320.887451,261.073761,86.769638,288.152344,261.231476,85.756493,313.268494,173.774445,86.489212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,11.930000,327.020813,213.176483,86.290947,261.681549,175.052765,85.185059,248.162811,213.744781,85.279060,255.422379,261.409119,85.415756,264.060272,212.216019,84.732376,311.612701,211.319382,85.487190,320.888458,261.068359,86.769630,288.160339,261.230865,85.752121,313.268066,173.776855,86.493881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,11.935000,327.026001,213.179794,86.283684,261.680267,175.045029,85.187408,248.178085,213.746872,85.275131,255.426651,261.402863,85.414322,264.129944,212.240051,84.702850,311.613831,211.322540,85.486664,320.888367,261.076721,86.766708,288.154938,261.235016,85.758476,313.273682,173.772415,86.489998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,11.940000,327.032318,213.167557,86.267670,261.682617,175.043839,85.180298,248.187454,213.742569,85.271141,255.427032,261.403229,85.415321,264.107941,212.671005,84.867485,311.618652,211.312622,85.489113,320.886383,261.078674,86.773834,288.157379,261.232422,85.753922,313.270630,173.771957,86.490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,11.945000,327.029144,213.164520,86.265350,261.676849,175.038498,85.183533,248.189789,213.747421,85.271011,255.429871,261.399780,85.412682,264.118164,212.867188,84.878494,311.616516,211.318848,85.483200,320.883057,261.074188,86.775833,288.153320,261.234436,85.756844,313.276520,173.767776,86.487541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,11.950000,327.030640,213.168198,86.271988,261.675659,175.049957,85.190559,248.186768,213.746841,85.272270,255.434418,261.401550,85.412407,264.061188,212.207535,84.727654,311.580139,211.389496,85.498413,320.887543,261.075073,86.769890,288.160980,261.232544,85.755989,313.276733,173.763840,86.476845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,11.955000,327.037628,213.165253,86.270630,261.685699,175.050247,85.188721,248.191650,213.742172,85.270721,255.428558,261.397552,85.415764,264.134430,212.555313,84.891586,311.577362,211.412811,85.502884,320.893097,261.071075,86.763855,288.163055,261.233795,85.752853,313.283661,173.760239,86.476181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
