rawData = [
1360,16.37,0.64
1361,16.34,0.66
1362,16.37,0.77
1363,16.38,0.57
1364,16.32,0.63
1365,16.33,0.68
1366,16.33,0.77
1367,16.33,0.60
1368,16.33,0.62
1369,16.34,0.67
1370,16.34,0.77
1371,16.35,0.57
1372,16.26,0.60
1373,16.29,0.66
1374,16.29,0.73
1375,16.32,0.58
1376,16.34,0.64
1377,16.38,0.68
1378,16.34,0.81
1379,16.41,0.63
1380,16.35,0.65
1381,16.35,0.69
1382,16.36,0.76
1383,16.39,0.61
1384,16.46,0.66
1385,16.49,0.70
1386,16.40,0.81
1387,16.39,0.62
1388,16.40,0.67
1389,16.38,0.74
1390,16.46,0.78
1391,16.48,0.62
1392,16.45,0.67
1393,16.37,0.75
1394,16.47,0.76
1395,16.57,0.68
1396,16.53,0.69
1397,16.52,0.75
1398,16.56,0.86
1399,16.52,0.64
1400,16.46,0.67
1401,16.53,0.74
1402,16.55,0.78
1403,16.46,0.61
1404,16.49,0.68
1405,16.48,0.72
1406,16.41,0.80
1407,16.48,0.63
1408,16.49,0.65
1409,16.46,0.74
1410,16.47,0.58
1411,16.49,0.62
1412,16.43,0.67
1413,16.41,0.70
1414,16.35,0.58
1415,16.41,0.61
1416,16.38,0.69
1417,16.36,0.74
1418,16.35,0.57
1419,16.41,0.66
1420,16.48,0.71
1421,16.38,0.76
1422,16.55,0.64
1423,16.56,0.68
1424,16.53,0.76
1425,16.51,0.79
1426,16.49,0.65
1427,16.50,0.74
1428,16.52,0.75
1429,16.45,0.77
1430,16.46,0.65
1431,16.46,0.69
1432,16.49,0.78
1433,16.47,0.83
1434,16.50,0.64
1435,16.44,0.68
1436,16.48,0.73
1437,16.49,0.78
1438,16.48,0.66
1439,16.46,0.71
1440,16.46,0.74
1441,16.51,0.61
1442,16.50,0.69
1443,16.51,0.70
1444,16.51,0.72
1445,16.42,0.83
1446,16.54,0.66
1447,16.52,0.74
1448,16.49,0.77
1449,16.50,0.67
1450,16.48,0.68
1451,16.46,0.75
1452,16.51,0.74
1453,16.45,0.59
1454,16.48,0.66
1455,16.40,0.70
1456,16.48,0.75
1457,16.44,0.61
1458,16.47,0.64
1459,16.47,0.65
1460,16.52,0.77
1461,16.55,0.85
1462,16.52,0.67
1463,16.52,0.73
1464,16.46,0.73
1465,16.47,0.63
1466,16.48,0.67
1467,16.48,0.73
1468,16.46,0.75
1469,16.42,0.62
1470,16.42,0.64
1471,16.41,0.66
1472,16.39,0.74
1473,16.40,0.76
1474,16.38,0.63
1475,16.44,0.66
1476,16.46,0.74
1477,16.50,0.87
1478,16.46,0.64
1479,16.49,0.75
1480,16.53,0.76
1481,16.52,0.62
1482,16.54,0.66
1483,16.53,0.72
1484,16.49,0.73
1485,16.51,0.61
1486,16.52,0.63
1487,16.52,0.67
1488,16.53,0.77
1489,16.61,0.63
1490,16.61,0.69
1491,16.63,0.72
1492,16.60,1.09
1493,16.54,0.58
1494,16.53,0.68
1495,16.55,0.73
1496,16.54,0.79
1497,16.51,0.61
1498,16.49,0.65
1499,16.54,0.72
1500,16.55,0.74
1501,16.56,0.63
1502,16.54,0.64
1503,16.57,0.71
1504,16.58,0.76
1505,16.60,0.62
1506,16.58,0.67
1507,16.53,0.69
1508,16.53,0.78
1509,16.50,0.60
1510,16.47,0.68
1511,16.47,0.70
1512,16.49,1.01
1513,16.50,0.60
1514,16.49,0.66
1515,16.51,0.73
1516,16.51,0.77
1517,16.52,0.65
1518,16.54,0.70
1519,16.47,0.71
1520,16.43,0.77
1521,16.47,0.62
1522,16.47,0.69
1523,16.44,0.73
1524,16.46,0.79
1525,16.46,0.62
1526,16.47,0.72
1527,16.46,0.75
1528,16.47,0.83
1529,16.48,0.65
1530,16.50,0.71
1531,16.52,0.78
1532,16.49,0.80
1533,16.48,0.62
1534,16.48,0.69
1535,16.51,0.74
1536,16.51,0.81
1537,16.52,0.60
1538,16.55,0.70
1539,16.54,0.76
1540,16.54,0.75
1541,16.53,0.63
1542,16.52,0.66
1543,16.53,0.72
1544,16.55,0.76
1545,16.48,0.58
1546,16.51,0.64
1547,16.52,0.72
1548,16.51,0.82
1549,16.49,0.66
1550,16.57,0.72
1551,16.61,0.76
1552,16.59,0.84
1553,16.50,0.64
1554,16.52,0.68
1555,16.55,0.76
1556,16.58,0.81
1557,16.56,0.68
1558,16.57,0.68
1559,16.58,0.75
1560,16.57,0.78
1561,16.58,0.63
1562,16.61,0.69
1563,16.62,0.71
1564,16.66,0.82
1565,16.71,0.65
1566,16.75,0.75
1567,16.79,0.80
1568,16.81,0.89
1569,16.79,0.72
1570,16.77,0.80
1571,16.82,0.82
1572,16.82,0.92
1573,16.78,0.73
1574,16.82,0.78
1575,16.74,0.83
1576,16.74,0.86
1577,16.59,0.70
1578,16.58,0.72
1579,16.55,0.76
1580,16.50,0.79
1581,16.51,0.64
1582,16.51,0.71
1583,16.51,0.76
1584,16.54,0.83
1585,16.56,0.65
1586,16.61,0.70
1587,16.60,0.78
1588,16.61,0.82
1589,16.59,0.65
1590,16.59,0.74
1591,16.62,0.76
1592,16.64,0.85
1593,16.64,0.66
1594,16.67,0.74
1595,16.77,0.85
1596,16.74,0.93
1597,16.67,0.71
1598,16.69,0.79
1599,16.69,0.82
1600,16.64,1.17
1601,16.66,0.72
1602,16.70,0.79
1603,16.71,0.86
1604,16.70,0.93
1605,16.73,0.79
1606,16.76,0.90
1607,16.84,0.96
1608,16.97,1.10
1609,16.92,0.86
1610,16.92,0.94
1611,16.91,0.96
1612,16.87,0.80
1613,16.87,0.85
1614,16.88,0.90
1615,16.85,0.96
1616,16.85,0.80
1617,16.84,0.82
1618,16.84,0.89
1619,16.79,0.92
1620,16.79,0.80
1621,16.79,0.85
1622,16.83,0.90
1623,16.80,1.23
1624,16.83,0.74
1625,16.81,0.84
1626,16.80,0.86
1627,16.82,0.93
1628,16.82,0.78
1629,16.81,0.86
1630,16.80,0.90
1631,16.77,1.07
1632,16.80,0.82
1633,16.77,0.85
1634,16.78,0.95
1635,16.76,0.76
1636,16.76,0.84
1637,16.75,0.89
1638,16.81,0.97
1639,16.79,0.79
1640,16.80,0.89
1641,16.81,0.93
1642,16.82,1.28
1643,16.82,0.82
1644,16.81,0.84
1645,16.82,0.94
1646,16.81,0.98
1647,16.75,0.83
1648,16.77,0.86
1649,16.79,0.88
1650,16.81,1.02
1651,16.80,0.82
1652,16.83,0.92
1653,16.86,0.96
1654,16.86,1.07
1655,16.85,0.88
1656,16.91,0.94
1657,16.95,1.03
1658,16.94,1.08
1659,16.97,0.96
1660,17.02,0.96
1661,17.05,1.06
1662,17.01,1.20
1663,17.11,0.98
1664,17.09,1.10
1665,17.06,1.15
1666,16.98,0.95
1667,16.99,0.99
1668,16.95,0.98
1669,16.91,1.08
1670,16.96,0.89
1671,16.90,0.91
1672,16.82,0.97
1673,16.85,0.98
1674,16.84,0.87
1675,16.84,0.88
1676,16.83,0.93
1677,16.85,1.01
1678,16.80,0.82
1679,16.74,0.85
1680,16.77,0.94
1681,16.78,0.96
1682,16.79,0.85
1683,16.81,1.01
1684,16.83,0.98
1685,16.92,1.10
1686,16.88,0.86
1687,16.88,0.90
1688,16.93,1.00
1689,16.93,1.03
1690,16.99,0.94
1691,17.00,0.97
1692,16.95,1.06
1693,17.09,1.17
1694,17.02,0.96
1695,17.09,1.01
1696,17.12,1.10
1697,17.12,1.18
1698,17.07,1.01
1699,17.09,1.05
1700,17.06,1.09
1701,17.11,1.14
1702,17.10,0.94
1703,17.05,1.02
1704,17.07,1.07
1705,17.09,1.15
1706,17.10,0.97
1707,17.04,1.03
1708,17.04,1.11
1709,17.01,1.15
1710,17.00,0.99
1711,17.02,0.97
1712,17.06,1.02
1713,17.07,1.47
1714,17.13,0.97
1715,17.10,1.06
1716,17.09,1.15
1717,17.08,1.20
1718,17.08,1.07
1719,17.04,1.04
1720,17.03,1.14
1721,17.08,1.17
1722,17.10,1.03
1723,17.14,1.08
1724,17.13,1.17
1725,17.13,1.20
1726,17.15,1.00
1727,17.12,1.11
1728,17.12,1.17
1729,17.11,1.28
1730,17.10,1.03
1731,17.04,1.06
1732,17.03,1.15
1733,17.06,1.24
1734,17.01,1.02
1735,17.09,1.04
1736,17.09,1.22
1737,17.03,1.22
1738,17.04,1.11
1739,17.06,1.10
1740,17.05,1.21
1741,17.08,0.98
1742,17.12,1.10
1743,17.19,1.14
1744,17.30,1.33
1745,17.26,1.08
1746,17.28,1.16
1747,17.36,1.22
1748,17.35,1.32
1749,17.33,1.09
1750,17.35,1.13
1751,17.40,1.25
1752,17.39,1.30
1753,17.39,1.19
1754,17.37,1.18
1755,17.36,1.31
1756,17.31,1.38
1757,17.27,1.15
1758,17.30,1.22
1759,17.24,1.24
1760,17.32,1.37
1761,17.31,1.17
1762,17.26,1.17
1763,17.30,1.30
1764,17.30,1.37
1765,17.30,1.14
1766,17.31,1.24
1767,17.36,1.31
1768,17.42,1.46
1769,17.46,1.30
1770,17.47,1.39
1771,17.49,1.50
1772,17.47,1.55
1773,17.52,1.35
1774,17.56,1.42
1775,17.59,1.51
1776,17.60,1.34
1777,17.72,1.43
1778,17.66,1.50
1779,17.66,1.51
1780,17.76,1.35
1781,17.82,1.48
1782,17.45,1.55
1783,17.50,1.66
1784,17.52,1.47
1785,17.55,1.45
1786,17.50,1.46
1787,17.42,1.53
1788,17.19,1.23
1789,17.42,1.39
1790,17.41,1.47
1791,17.42,1.48
1792,17.45,1.31
1793,17.35,1.37
1794,17.45,1.42
1795,17.37,1.46
1796,17.32,1.27
1797,17.13,1.19
1798,17.27,1.34
1799,17.15,1.29
1800,17.13,1.06
1801,17.17,1.16
1802,16.99,1.09
1803,16.95,1.16
1804,16.89,0.95
1805,16.83,0.95
1806,16.86,1.01
1807,16.85,1.07
1808,16.83,0.94
1809,16.80,0.93
1810,16.81,1.03
1811,16.68,1.06
1812,16.68,0.84
1813,16.65,0.91
1814,16.60,0.88
1815,16.73,1.02
1816,16.67,0.80
1817,16.48,0.77
1818,16.58,0.86
1819,16.58,1.23
1820,16.52,0.77
1821,16.37,0.73
1822,16.35,0.75
1823,16.38,0.88
1824,16.36,0.67
1825,16.34,0.74
1826,16.35,0.78
1827,16.34,0.85
1828,16.36,0.68
1829,16.37,0.73
1830,16.37,0.81
1831,16.36,0.83
1832,16.37,0.74
1833,16.38,0.78
1834,16.32,0.79
1835,16.30,0.84
1836,16.36,0.73
1837,16.33,0.69
1838,16.34,0.77
1839,16.32,0.83
1840,16.33,0.67
1841,16.36,0.73
1842,16.31,0.76
1843,16.30,0.89
1844,16.32,0.66
1845,16.35,0.72
1846,16.37,0.80
1847,16.34,0.66
1848,16.38,0.73
1849,16.33,0.74
1850,16.55,0.90
1851,16.41,0.65
1852,16.38,0.74
1853,16.33,0.85
1854,16.35,0.82
1855,16.39,0.63
1856,16.33,0.68
1857,16.35,0.73
1858,16.41,0.75
1859,16.42,0.66
1860,16.48,0.71
1861,16.50,0.79
1862,16.45,0.83
1863,16.45,0.64
1864,16.45,0.71
1865,16.45,0.76
1866,16.46,0.63
1867,16.41,0.70
1868,16.46,0.76
1869,16.42,0.84
1870,16.44,0.70
1871,16.41,0.71
1872,16.40,0.82
1873,16.45,0.84
1874,16.39,0.74
1875,16.51,0.80
1876,16.42,0.79
1877,16.43,0.82
1878,16.50,0.75
1879,16.48,0.78
1880,16.52,0.86
1881,16.46,0.92
1882,16.47,0.76
1883,16.46,0.77
1884,16.44,0.80
1885,16.39,0.93
1886,16.40,0.69
1887,16.43,0.73
1888,16.34,0.78
1889,16.34,0.59
1890,16.34,0.64
1891,16.34,0.68
1892,16.35,0.74
1893,16.34,0.57
1894,16.36,0.65
1895,16.38,0.67
1896,16.36,0.70
1897,16.37,0.58
1898,16.36,0.61
1899,16.36,0.69
1900,16.35,0.69
1901,16.34,0.58
1902,16.35,0.64
1903,16.36,0.65
1904,16.36,0.73
1905,16.37,0.58
1906,16.38,0.63
1907,16.36,0.69
1908,16.31,0.68
1909,16.31,0.56
1910,16.35,0.63
1911,16.34,0.68
1912,16.32,0.53
1913,16.36,0.62
1914,16.34,0.64
1915,16.34,0.70
1916,16.35,0.59
1917,16.35,0.62
1918,16.35,0.74
1919,16.32,0.77
1920,16.27,0.62
1921,16.27,0.62
1922,16.28,0.75
1923,16.31,0.58
1924,16.29,0.61
1925,16.29,0.70
1926,16.30,0.71
1927,16.31,0.58
1928,16.28,0.59
1929,16.26,0.65
1930,16.28,0.68
1931,16.27,0.54
1932,16.28,0.60
1933,16.30,0.64
1934,16.29,0.68
1935,16.26,0.55
1936,16.21,0.58
1937,16.23,0.61
1938,16.24,0.67
1939,16.29,0.55
1940,16.24,0.59
1941,16.28,0.64
1942,16.26,0.75
1943,16.28,0.57
1944,16.29,0.63
1945,16.23,0.67
1946,16.24,0.71
1947,16.25,0.62
1948,16.24,0.64
1949,16.28,0.71
1950,16.23,0.54
1951,16.13,0.58
1952,16.20,0.59
1953,16.22,0.68
1954,16.20,0.53
1955,16.22,0.59
1956,16.31,0.66
1957,16.25,0.68
1958,16.24,0.56
1959,16.23,0.59
1960,16.20,0.68
1961,16.20,0.67
1962,16.19,0.52
1963,16.16,0.56
1964,16.16,0.59
1965,16.14,0.62
1966,16.18,0.51
1967,16.19,0.53
1968,16.19,0.58
1969,16.17,0.62
1970,16.24,0.53
1971,16.19,0.58
1972,16.19,0.60
1973,16.18,0.70
1974,16.24,0.53
1975,16.24,0.62
1976,16.19,0.61
1977,16.13,0.65
1978,16.11,0.54
1979,16.14,0.55
1980,16.10,0.63
1981,16.07,0.61
1982,16.07,0.51
1983,16.10,0.56
1984,16.11,0.60
1985,16.12,0.51
1986,16.14,0.55
1987,16.12,0.62
1988,16.14,0.61
1989,16.09,0.53
1990,16.12,0.58
1991,16.12,0.60
1992,16.10,0.63
1993,16.09,0.49
1994,16.08,0.54
1995,16.08,0.58
1996,16.08,0.63
1997,16.08,0.50
1998,16.10,0.55
1999,16.12,0.58
2000,16.17,0.67
2001,16.12,0.54
2002,16.09,0.58
2003,16.09,0.61
2004,16.08,0.66
2005,16.06,0.52
2006,16.06,0.57
2007,16.08,0.61
2008,16.06,0.66
2009,16.07,0.53
2010,16.07,0.55
2011,16.06,0.60
2012,16.10,0.68
2013,16.07,0.54
2014,16.06,0.55
2015,16.05,0.60
2016,16.06,0.48
2017,16.09,0.54
2018,16.14,0.58
2019,16.20,0.68
2020,16.14,0.52
2021,16.10,0.57
2022,16.11,0.61
2023,16.10,0.65
2024,16.09,0.51
2025,16.12,0.59
2026,16.13,0.65
2027,16.12,0.72
2028,16.13,0.54
2029,16.13,0.61
2030,16.09,0.63
2031,16.07,0.48
2032,16.09,0.57
2033,16.14,0.60
2034,16.11,0.63
2035,16.09,0.51
2036,16.06,0.53
2037,16.12,0.59
2038,16.07,0.64
2039,16.14,0.50
2040,16.16,0.61
2041,16.17,0.64
2042,16.18,0.71
2043,16.15,0.54
2044,16.15,0.60
2045,16.17,0.64
2046,16.17,0.75
2047,16.17,0.57
2048,16.15,0.64
2049,16.18,0.66
2050,16.20,0.58
2051,16.17,0.58
2052,16.18,0.61
2053,16.16,0.68
2054,16.16,0.52
2055,16.17,0.58
2056,16.16,0.61
2057,16.16,0.68
2058,16.15,0.52
2059,16.20,0.58
2060,16.13,0.64
2061,16.08,0.72
2062,16.13,0.52
2063,16.05,0.57
2064,16.08,0.61
2065,16.09,0.69
2066,16.13,0.52
2067,16.12,0.57
2068,16.15,0.63
2069,16.14,0.49
2070,16.13,0.54
2071,16.17,0.57
2072,16.14,0.64
2073,16.17,0.53
2074,16.18,0.60
2075,16.16,0.60
2076,16.17,0.89
2077,16.21,0.60
2078,16.17,0.62
2079,16.21,0.68
2080,16.15,0.75
2081,16.13,0.56
2082,16.15,0.63
2083,16.18,0.67
2084,16.16,0.53
2085,16.16,0.54
2086,16.14,0.60
2087,16.14,0.66
2088,16.15,0.55
2089,16.11,0.57
2090,16.13,0.62
2091,16.10,0.66
2092,16.06,0.53
2093,16.06,0.58
2094,16.05,0.61
2095,16.04,0.67
2096,16.05,0.57
2097,15.98,0.58
2098,16.07,0.62
2099,16.03,0.64
2100,16.08,0.55
2101,16.05,0.58
2102,16.06,0.65
2103,16.06,0.66
2104,16.07,0.52
2105,16.03,0.56
2106,16.02,0.60
2107,16.03,0.46
2108,16.03,0.48
2109,16.01,0.54
2110,16.02,0.57
2111,16.01,0.47
2112,16.02,0.50
2113,15.98,0.53
2114,16.01,0.60
2115,15.94,0.47
2116,15.97,0.49
2117,15.96,0.55
2118,15.97,0.62
2119,16.03,0.46
2120,15.98,0.49
2121,15.99,0.52
2122,16.00,0.56
2123,15.98,0.46
2124,15.97,0.49
2125,16.00,0.51
2126,16.02,0.58
2127,15.99,0.45
2128,16.02,0.49
2129,16.01,0.53
2130,16.02,0.79
2131,16.04,0.44
2132,16.02,0.49
2133,16.03,0.50
2134,16.05,0.57
2135,16.04,0.44
2136,16.04,0.49
2137,16.04,0.53
2138,16.03,0.56
2139,16.02,0.49
2140,16.06,0.56
2141,16.02,0.63
2142,16.03,0.47
2143,16.01,0.46
2144,16.01,0.52
2145,16.01,0.56
2146,16.01,0.46
2147,15.99,0.48
2148,16.00,0.54
2149,15.98,0.55
2150,15.97,0.45
2151,15.97,0.47
2152,15.97,0.50
2153,15.98,0.58
2154,15.97,0.45
2155,15.99,0.52
2156,15.98,0.52
2157,15.99,0.58
2158,16.00,0.45
2159,15.98,0.49
2160,15.98,0.55
2161,15.97,0.56
2162,15.97,0.46
2163,15.94,0.51
2164,15.94,0.54
2165,15.92,0.45
2166,15.93,0.46
2167,15.96,0.48
2168,15.95,0.53
2169,15.99,0.43
2170,15.95,0.49
2171,15.95,0.50
2172,15.98,0.57
2173,15.95,0.47
2174,15.94,0.46
2175,15.97,0.48
2176,15.97,0.50
2177,15.95,0.41
2178,15.96,0.45
2179,15.96,0.46
2180,15.94,0.50
2181,15.96,0.41
2182,15.97,0.45
2183,15.97,0.46
2184,15.99,0.54
2185,15.96,0.41
2186,15.96,0.43
2187,16.00,0.49
2188,15.94,0.51
2189,15.94,0.43
2190,15.95,0.44
2191,15.96,0.47
2192,15.94,0.38
2193,15.95,0.40
2194,15.97,0.46
2195,15.98,0.52
2196,15.98,0.42
2197,15.95,0.46
2198,15.95,0.59
2199,15.95,0.56
2200,15.88,0.41
2201,15.89,0.50
2202,15.90,0.50
2203,15.91,0.50
2204,15.90,0.39
2205,15.91,0.45
2206,15.91,0.48
2207,15.91,0.75
2208,15.88,0.40
2209,15.90,0.46
2210,15.87,0.49
2211,15.88,0.51
2212,15.87,0.43
2213,15.87,0.46
2214,15.88,0.48
2215,15.90,0.50
2216,15.86,0.44
2217,15.88,0.42
2218,15.88,0.49
2219,15.89,0.56
2220,15.89,0.43
2221,15.89,0.48
2222,15.87,0.49
2223,15.90,0.54
2224,15.88,0.45
2225,15.87,0.46
2226,15.83,0.50
2227,15.79,0.53
2228,15.78,0.42
2229,15.78,0.47
2230,15.83,0.48
2231,15.86,0.39
2232,15.88,0.45
2233,15.87,0.47
2234,15.88,0.50
2235,15.87,0.41
2236,15.87,0.43
2237,15.85,0.47
2238,15.88,0.49
2239,15.85,0.39
2240,15.83,0.46
2241,15.83,0.46
2242,15.84,0.53
2243,15.85,0.43
2244,15.84,0.42
2245,15.85,0.47
2246,15.83,0.50
2247,15.77,0.41
2248,15.79,0.41
2249,15.83,0.47
2250,15.81,0.50
2251,15.82,0.39
2252,15.81,0.42
2253,15.85,0.47
2254,15.85,0.41
2255,15.84,0.43
2256,15.82,0.46
2257,15.80,0.48
2258,15.83,0.39
2259,15.85,0.44
2260,15.85,0.51
2261,15.86,0.54
2262,15.87,0.43
2263,15.85,0.47
2264,15.85,0.49
2265,15.85,0.56
2266,15.82,0.42
2267,15.85,0.48
2268,15.84,0.49
2269,15.84,0.73
2270,15.84,0.41
2271,15.83,0.43
2272,15.85,0.48
2273,15.86,0.53
2274,15.83,0.44
2275,15.83,0.45
2276,15.85,0.52
2277,15.84,0.56
2278,15.84,0.44
2279,15.84,0.51
2280,15.84,0.52
2281,15.84,0.43
2282,15.88,0.47
2283,15.87,0.49
2284,15.84,0.53
2285,15.84,0.44
2286,15.87,0.47
2287,15.85,0.51
2288,15.85,0.54
2289,15.85,0.42
2290,15.84,0.44
2291,15.82,0.48
2292,15.83,0.52
2293,15.83,0.43
2294,15.83,0.47
2295,15.82,0.49
2296,15.83,0.55
2297,15.85,0.42
2298,15.85,0.49
2299,15.87,0.54
2300,15.86,0.56
2301,15.86,0.46
2302,15.86,0.47
2303,15.87,0.49
2304,15.86,0.57
2305,15.86,0.45
2306,15.83,0.49
2307,15.85,0.51
2308,15.87,0.43
2309,15.88,0.45
2310,15.89,0.45
2311,15.86,0.52
2312,15.85,0.43
2313,15.82,0.42
2314,15.87,0.48
2315,15.86,0.52
2316,15.86,0.42
2317,15.86,0.52
2318,15.87,0.53
2319,15.87,0.61
2320,15.83,0.47
2321,15.84,0.50
2322,15.85,0.52
2323,15.85,0.56
2324,15.84,0.44
2325,15.82,0.46
2326,15.83,0.51
2327,15.83,0.40
2328,15.84,0.46
2329,15.86,0.48
2330,15.86,0.50
2331,15.85,0.40
2332,15.85,0.46
2333,15.86,0.50
2334,15.85,0.54
2335,15.87,0.45
2336,15.83,0.47
2337,15.85,0.59
2338,15.85,0.62
2339,15.84,0.46
2340,15.81,0.49
2341,15.81,0.49
2342,15.81,0.57
2343,15.83,0.45
2344,15.82,0.47
2345,15.84,0.51
2346,15.83,0.40
2347,15.85,0.43
2348,15.86,0.47
2349,15.86,0.50
2350,15.81,0.40
2351,15.85,0.45
2352,15.83,0.48
2353,15.86,0.54
2354,15.85,0.45
2355,15.79,0.49
2356,15.85,0.48
2357,15.79,0.54
2358,15.77,0.45
2359,15.78,0.50
2360,15.81,0.50
2361,15.81,0.53
2362,15.81,0.45
2363,15.83,0.43
2364,15.81,0.50
2365,15.82,0.55
2366,15.83,0.42
2367,15.86,0.49
2368,15.89,0.52
2369,15.86,0.58
2370,15.86,0.44
2371,15.86,0.49
2372,15.87,0.51
2373,15.83,0.44
2374,15.84,0.47
2375,15.83,0.52
2376,15.84,0.56
2377,15.81,0.43
2378,15.81,0.51
2379,15.83,0.54
2380,15.84,0.59
2381,15.85,0.50
2382,15.83,0.53
2383,15.83,0.55
2384,15.78,0.52
2385,15.80,0.47
2386,15.83,0.48
2387,15.79,0.53
2388,15.80,0.55
2389,15.82,0.46
2390,15.82,0.53
2391,15.79,0.53
2392,15.84,0.59
2393,15.83,0.49
2394,15.81,0.51
2395,15.81,0.58
2396,15.82,0.57
2397,15.84,0.47
2398,15.81,0.50
2399,15.82,0.55
2400,15.83,0.44
2401,15.80,0.51
2402,15.81,0.50
2403,15.81,0.71
2404,15.80,0.44
2405,15.80,0.50
2406,15.81,0.49
2407,15.80,0.54
2408,15.78,0.45
2409,15.77,0.46
2410,15.75,0.51
2411,15.73,0.56
2412,15.76,0.43
2413,15.74,0.49
2414,15.78,0.53
2415,15.78,0.58
2416,15.78,0.47
2417,15.83,0.48
2418,15.85,0.53
2419,15.85,0.56
2420,15.83,0.47
2421,15.85,0.50
2422,15.85,0.58
2423,15.82,0.58
2424,15.84,0.52
2425,15.85,0.55
2426,15.86,0.57
2427,15.83,0.51
2428,15.81,0.56
2429,15.83,0.57
2430,15.83,0.68
2431,15.83,0.54
2432,15.83,0.58
2433,15.82,0.65
2434,15.81,0.73
2435,15.80,0.53
2436,15.75,0.51
2437,15.76,0.54
2438,15.78,0.51
2439,15.75,0.50
2440,15.75,0.51
2441,15.75,0.52
2442,15.76,0.61
2443,15.79,0.50
2444,15.76,0.50
2445,15.75,0.56
2446,15.76,0.45
2447,15.78,0.52
2448,15.78,0.51
2449,15.76,0.54
2450,15.80,0.46
2451,15.80,0.53
2452,15.80,0.52
2453,15.81,0.73
2454,15.82,0.47
2455,15.80,0.50
2456,15.81,0.51
2457,15.82,0.58
2458,15.80,0.49
2459,15.80,0.56
2460,15.77,0.57
2461,15.80,0.53
2462,15.80,0.52
2463,15.81,0.54
2464,15.82,0.59
2465,15.82,0.50
2466,15.81,0.52
2467,15.81,0.61
2468,15.79,0.63
2469,15.80,0.51
2470,15.81,0.51
2471,15.80,0.56
2472,15.81,0.46
2473,15.83,0.51
2474,15.81,0.50
2475,15.80,0.56
2476,15.79,0.39
2477,15.75,0.47
2478,15.81,0.53
2479,15.78,0.50
2480,15.75,0.43
2481,15.79,0.49
2482,15.76,0.51
2483,15.76,0.38
2484,15.76,0.47
2485,15.77,0.46
2486,15.77,0.47
2487,15.77,0.42
2488,15.80,0.49
2489,15.74,0.48
2490,15.76,0.53
2491,15.76,0.44
2492,15.76,0.47
2493,15.77,0.50
2494,15.75,0.41
2495,15.74,0.44
2496,15.76,0.49
2497,15.78,0.49
2498,15.78,0.43
2499,15.80,0.44
2500,15.78,0.49
2501,15.77,0.40
2502,15.78,0.45
2503,15.78,0.48
2504,15.77,0.68
2505,15.74,0.43
2506,15.77,0.47
2507,15.78,0.47
2508,15.79,0.40
2509,15.80,0.42
2510,15.81,0.46
2511,15.84,0.49
2512,15.81,0.42
2513,15.80,0.44
2514,15.81,0.48
2515,15.80,0.53
2516,15.79,0.43
2517,15.79,0.47
2518,15.80,0.52
2519,15.79,0.42
2520,15.80,0.45
2521,15.79,0.51
2522,15.80,0.52
2523,15.71,0.50
2524,15.72,0.51
2525,15.73,0.54
2526,15.71,0.44
2527,15.71,0.47
2528,15.74,0.53
2529,15.74,0.54
2530,15.74,0.46
2531,15.75,0.49
2532,15.75,0.50
2533,15.76,0.44
2534,15.75,0.45
2535,15.76,0.52
2536,15.76,0.55
2537,15.77,0.47
2538,15.77,0.52
2539,15.78,0.57
2540,15.76,0.47
2541,15.77,0.51
2542,15.77,0.52
2543,15.76,0.45
2544,15.76,0.48
2545,15.75,0.52
2546,15.77,0.58
2547,15.76,0.48
2548,15.76,0.52
2549,15.75,0.55
2550,15.76,0.48
2551,15.74,0.49
2552,15.72,0.57
2553,15.72,0.48
2554,15.72,0.53
2555,15.74,0.55
2556,15.73,0.48
2557,15.74,0.53
2558,15.74,0.58
2559,15.74,0.60
2560,15.72,0.48
2561,15.73,0.52
2562,15.76,0.56
2563,15.72,0.48
2564,15.73,0.49
2565,15.75,0.58
2566,15.74,0.48
2567,15.74,0.53
2568,15.75,0.52
2569,15.75,0.46
2570,15.76,0.49
2571,15.77,0.54
2572,15.76,0.54
2573,15.77,0.49
2574,15.76,0.51
2575,15.75,0.56
2576,15.75,0.45
2577,15.76,0.49
2578,15.76,0.54
2579,15.77,0.46
2580,15.77,0.51
2581,15.78,0.57
2582,15.77,0.60
2583,15.77,0.49
2584,15.75,0.50
2585,15.76,0.57
2586,15.75,0.47
2587,15.75,0.50
2588,15.77,0.54
2589,15.77,0.47
2590,15.77,0.50
2591,15.77,0.56
2592,15.75,0.46
2593,15.76,0.53
2594,15.76,0.54
2595,15.75,0.58
2596,15.75,0.47
2597,15.76,0.53
2598,15.76,0.55
2599,15.76,0.51
2600,15.77,0.51
2601,15.76,0.57
2602,15.74,0.48
2603,15.74,0.55
2604,15.77,0.50
2605,15.77,0.55
2606,15.76,0.48
2607,15.77,0.51
2608,15.78,0.55
2609,15.78,0.47
2610,15.79,0.48
2611,15.80,0.55
2612,15.79,0.61
2613,15.80,0.49
2614,15.79,0.54
2615,15.79,0.58
2616,15.80,0.49
2617,15.80,0.51
2618,15.80,0.57
2619,15.78,0.49
2620,15.79,0.51
2621,15.79,0.56
2622,15.82,0.61
2623,15.81,0.51
2624,15.79,0.56
2625,15.78,0.58
2626,15.77,0.51
2627,15.75,0.53
2628,15.76,0.57
2629,15.76,0.50
2630,15.78,0.51
2631,15.77,0.56
